MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,,,IBA,PTN001826307 ,J:265628 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,,,IDA,,J:696 J:78109 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,happens in hippocampus CA1,,IDA,,J:109768 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,"happens in accumbens nucleus,happens in CNS neuron (sensu Vertebrata)",,IGI,MGI:95814 ,J:97340 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,,,IGI,MGI:95818 ,J:696 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,"happens in spinal cord dorsal horn,happens in neuron",,IMP,,J:79143 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,,,IMP,MGI:1857979 ,J:79143 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,"happens in corpus striatum,happens in GABAergic neuron",,IMP,MGI:1857979 ,J:60965 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,"happens in hippocampus CA1,happens in pyramidal neuron",,IMP,MGI:1857979 ,J:52041 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,happens in hippocampus CA3,,IMP,MGI:1857979 ,J:96594 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,"happens in hippocampus CA3,happens in CNS neuron (sensu Vertebrata)",,IMP,MGI:1857979 ,J:46932 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,"happens in accumbens nucleus,happens in CNS neuron (sensu Vertebrata)",,IMP,MGI:1857979 ,J:97340 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,,,ISO,RGD:2733 ,J:155856 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,kainate selective glutamate receptor activity,,,ISO,Q13002 ,J:164563 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,ligand-gated ion channel activity,,,IBA,PTN000437926 ,J:265628 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,"happens in glutamatergic synapse,happens in hippocampal formation",,IDA,,J:148310 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,"happens in glutamatergic synapse,happens in hippocampal formation",,IMP,,J:148310 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,happens in hippocampal mossy fiber to CA3 synapse,,EXP,,J:265622 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,IBA,PTN001826301 ,J:265628 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,happens in hippocampal mossy fiber to CA3 synapse,,IDA,,J:46932 J:265622 
MGI:95815,Grik2,"glutamate receptor, ionotropic, kainate 2 (beta 2)",10,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,happens in hippocampal mossy fiber to CA3 synapse,,IMP,,J:46932 J:265622 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ionotropic glutamate receptor activity,,,ISO,RGD:71027 ,J:155856 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ionotropic glutamate receptor activity,,,ISO,P42264 ,J:73065 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ionotropic glutamate receptor activity,,,ISO,Q13003 ,J:73065 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,kainate selective glutamate receptor activity,,,IBA,PTN001826307 ,J:265628 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,kainate selective glutamate receptor activity,,,ISO,Q13003 ,J:164563 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ligand-gated ion channel activity,,,IBA,PTN000437926 ,J:265628 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,"happens in glutamatergic synapse,happens in hippocampal formation",,IDA,,J:148310 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,"happens in glutamatergic synapse,happens in hippocampal formation",,IMP,,J:148310 
MGI:95816,Grik3,"glutamate receptor, ionotropic, kainate 3",4,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,IBA,PTN001826301 ,J:265628 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,ionotropic glutamate receptor activity,,,IEA,IPR001320 IPR019594 ,J:72247 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,kainate selective glutamate receptor activity,,,IBA,PTN001826307 ,J:265628 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,ligand-gated ion channel activity,,,IBA,PTN000437926 ,J:265628 
MGI:95817,Grik4,"glutamate receptor, ionotropic, kainate 4",9,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,IBA,PTN001826301 ,J:265628 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,ionotropic glutamate receptor activity,,,IEA,IPR001320 IPR019594 ,J:72247 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,kainate selective glutamate receptor activity,,,IBA,PTN001826307 ,J:265628 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,kainate selective glutamate receptor activity,,,IGI,MGI:95815 ,J:696 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,kainate selective glutamate receptor activity,,,ISO,RGD:2735 ,J:155856 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,kainate selective glutamate receptor activity,,,ISO,Q16478 ,J:164563 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,ligand-gated ion channel activity,,,IBA,PTN000437926 ,J:265628 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,happens in hippocampal mossy fiber to CA3 synapse,,EXP,,J:265622 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,IBA,PTN001826301 ,J:265628 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,happens in hippocampal mossy fiber to CA3 synapse,,IDA,,J:265622 
MGI:95818,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",7,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,happens in hippocampal mossy fiber to CA3 synapse,,IMP,,J:265622 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,calcium channel activity,,,IDA,,J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,calcium channel activity,,PR:P35438-1,IDA,,J:2285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,calcium channel activity,,,IGI,MGI:95820 ,J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,contributes_to,calcium channel activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,cation channel activity,,,IGI,MGI:95821 ,J:21285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,glutamate-gated calcium ion channel activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,ionotropic glutamate receptor activity,,,ISO,RGD:2736 ,J:155856 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,ligand-gated ion channel activity,,,IBA,PTN000437926 ,J:265628 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,,,ISO,RGD:2736 ,J:155856 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,contributes_to,NMDA glutamate receptor activity,,,IBA,PTN001451205 ,J:265628 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IDA,,J:1333 J:3203 J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,PR:P35438-1,IDA,,J:2285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IGI,MGI:95820 ,J:1333 J:17924 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IGI,MGI:95821 ,J:1333 J:21285 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IGI,MGI:95822 ,J:1333 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,IMP,,J:64064 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in barrel cortex,happens in neuron",,IMP,MGI:1928270 ,J:98614 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,happens in trigeminal nucleus,,IMP,MGI:1928270 ,J:17384 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in spinal cord dorsal horn,happens in neuron",,IMP,MGI:1928279 ,J:84354 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in hippocampus CA3,happens in pyramidal neuron",,IMP,MGI:1928279 MGI:2387441 ,J:77718 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in cerebellum,happens in granule cell|happens in hippocampus,happens in pyramidal neuron",,IMP,MGI:1928327 ,J:66345 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,"happens in dentate gyrus,happens in granule cell",,IMP,MGI:2448952 MGI:3611337 ,J:119834 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,ISO,RGD:2736 ,J:155856 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,ISO,P35439 ,J:20537 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,NMDA glutamate receptor activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,contributes_to,NMDA glutamate receptor activity,,,ISO,Q05586 ,J:164563 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,"happens in excitatory synapse,happens in medium spiny neuron",,IMP,,J:139133 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,ISO,RGD:2736 ,J:155856 
MGI:95819,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",2,,voltage-gated cation channel activity,,,ISO,RGD:2736 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,calcium channel activity,,,IGI,MGI:95819 ,J:17924 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,calcium channel activity,,,IMP,MGI:1928285 ,J:78374 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,calcium channel activity,,,IMP,MGI:1928287 ,J:86846 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,cation channel activity,,,IMP,MGI:1928285 ,J:34076 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,cation channel activity,,,IMP,MGI:1928506 ,J:103735 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,cation channel activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,extracellularly glutamate-gated ion channel activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,glutamate-gated calcium ion channel activity,,,ISO,Q12879 ,J:164563 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,ionotropic glutamate receptor activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,ionotropic glutamate receptor activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,ligand-gated ion channel activity,,,IBA,PTN000437926 ,J:265628 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,IBA,PTN000437928 ,J:265628 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,IGI,MGI:95819 ,J:1333 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,NMDA glutamate receptor activity,,,IGI,MGI:95819 ,J:17924 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,contributes_to,NMDA glutamate receptor activity,,,IGI,RGD:2736 ,J:20537 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,IMP,MGI:1928285 ,J:22295 J:78374 J:89820 J:109557 J:110920 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,"happens in cerebellum internal granule cell layer,happens in granule cell",,IMP,MGI:1928285 ,J:34076 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,IMP,MGI:1928506 ,J:46495 J:103735 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,NMDA glutamate receptor activity,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,IBA,PTN001826301 ,J:265628 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,ISO,RGD:2737 ,J:155856 
MGI:95820,Grin2a,"glutamate receptor, ionotropic, NMDA2A (epsilon 1)",16,,voltage-gated cation channel activity,,,ISO,RGD:2737 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,calcium channel activity,,,IMP,MGI:1928295 ,J:102147 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,cation channel activity,,,IGI,MGI:95819 ,J:21285 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,extracellularly glutamate-gated ion channel activity,,,ISO,RGD:2738 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,glutamate-gated calcium ion channel activity,,,ISO,Q13224 ,J:164563 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,ion channel activity,,,IEA,IPR001508 ,J:72247 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,ionotropic glutamate receptor activity,,,ISO,RGD:2738 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,ligand-gated ion channel activity,,,IBA,PTN000437926 ,J:265628 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IBA,PTN000437928 ,J:265628 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IGI,MGI:95819 ,J:1333 J:21285 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IGI,MGI:95823 ,J:84361 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IMP,,J:84361 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IMP,MGI:1928293 ,J:45446 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,IMP,MGI:1928295 ,J:102147 J:103962 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,ISO,RGD:2738 ,J:155856 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,NMDA glutamate receptor activity,,,ISO,Q13224 ,J:164563 
MGI:95821,Grin2b,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",6,,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,,,IBA,PTN001826301 ,J:265628 
